	Unnamed: 0.1	Unnamed: 0	start	end	text	label
409	409	409	00:26:53	00:26:55	Okay?	N
410	410	410	00:26:58	00:27:00	Kevin, who did this to you, man?	N
411	411	411	00:27:07	00:27:11	Well, there's an awful lot of water damage, but, um...	N
412	412	412	00:27:11	00:27:13	there's some kind of an impression.	N
413	413	413	00:27:13	00:27:15	Well, maybe this will bring it up.	N
414	414	414	00:27:21	00:27:24	It's written above Strangers On A Train.	N
415	415	415	00:27:24	00:27:27	Strangers On A Train.	N
416	416	416	00:27:27	00:27:28	Is that the one with the perfect murder?	N
417	417	417	00:27:28	00:27:32	Two strangers meet on a train, make a pact to get rid of each other's problems.	N
418	418	418	00:27:32	00:27:35	They figure since neither has a motive for the killings, they won't be caught.	N
419	419	419	00:27:35	00:27:37	Life imitating art?	N
420	420	420	00:27:37	00:27:40	In the movie, Robert Walker kills Farley Granger's wife.	N
421	421	421	00:27:40	00:27:46	Granger didn't think he was serious, so when he refuses to kill Walker's father, Walker goes after him.	N
422	422	422	00:27:46	00:27:50	So if Audrey is Farley Granger...	N
423	423	423	00:27:50	00:27:52	Who's playing Robert Walker's part?	N
424	424	424	00:27:55	00:27:57	Sphere E4-117.	N
425	425	425	00:27:57	00:28:00	Well, that's got to be the Sphere hotel.	N
426	426	426	00:28:00	00:28:02	It's not a hotel room, though.	N
427	427	427	00:28:02	00:28:04	Locker, safety deposit box...	N
428	428	428	00:28:04	00:28:05	Parking space, maybe.	N
429	429	429	00:28:05	00:28:07	Yeah.	N
430	430	430	00:28:10	00:28:11	Audrey who?	N
431	431	431	00:28:11	00:28:13	Hilden.	N
432	432	432	00:28:13	00:28:14	Nah, I never heard of her.	N
433	433	433	00:28:15	00:28:16	What's this about?	N
434	434	434	00:28:16	00:28:17	E4-117.	N
435	435	435	00:28:17	00:28:20	Your assigned parking space.	N
436	436	436	00:28:20	00:28:23	It was written on a movie schedule we found in Ms. Hilden's home.	N
437	437	437	00:28:23	00:28:26	Well, look, I meet a lot of women.	N
438	438	438	00:28:26	00:28:28	She a dancer? She work for me before?	N
439	439	439	00:28:28	00:28:30	Hey, Michelle. Mmm!	N
440	440	440	00:28:30	00:28:36	this show is very hot, all the chicks want to be in it, and actually, they, uh, got to go through me.	N
441	441	441	00:28:38	00:28:39	Ever been to the Art House movie theater?	N
442	442	442	00:28:39	00:28:41	No. Where's that?	N
443	443	443	00:28:41	00:28:44	Have you ever seen any Hitchcock movies?	N
444	444	444	00:28:44	00:28:46	Strangers On A Train?	N
445	445	445	00:28:48	00:28:49	Alfred Hitchcock?	N
446	446	446	00:28:49	00:28:50	Mr. Haines?	N
447	447	447	00:28:50	00:28:53	Whose station is this one?	N
448	448	448	00:28:53	00:28:56	Oh, that's Kelly Goodson's.	N
449	449	449	00:28:56	00:28:57	Royal pain in the ass.	N
450	450	450	00:29:10	00:29:12	Can I help you?	N
451	451	451	00:29:12	00:29:13	That's my locker.	N
452	452	452	00:29:14	00:29:15	It was open.	N
453	453	453	00:29:15	00:29:17	You always snoop through other people's things?	N
454	454	454	00:29:18	00:29:19	I'm with the Crime Lab.	N
455	455	455	00:29:19	00:29:21	I'm a professional snoop.	N
456	456	456	00:29:21	00:29:23	Do you, uh...	N
457	457	457	00:29:23	00:29:25	ever wear that wig when you go out?	N
458	458	458	00:29:25	00:29:28	I never get to go out.	N
459	459	459	00:29:29	00:29:32	Two shows a night, three on weekends.	N
460	460	460	00:29:32	00:29:35	Why? You have something in mind?	N
461	461	461	00:29:35	00:29:36	Do you like the movies?	N
462	462	462	00:29:36	00:29:42	I, uh, noticed you have an Art House Theater schedule on your mirror.	N
463	463	463	00:29:42	00:29:44	Yeah, I've been there a few times.	N
464	464	464	00:29:44	00:29:46	Ever seen Strangers On A Train?	N
465	465	465	00:29:46	00:29:48	No.	N
466	466	466	00:29:48	00:29:50	Is it any good?	N
467	467	467	00:29:50	00:29:52	Yeah, it's good.	N
468	468	468	00:29:55	00:29:57	You use a lot of creams, huh?	N
469	469	469	00:29:57	00:30:02	16 shows a week in these shoes, your legs would be killing you, too.	N
470	470	470	00:30:02	00:30:03	Is that your own recipe?	N
471	471	471	00:30:04	00:30:06	What was it you said you do for a living?	N
472	472	472	00:30:06	00:30:08	I'm a scientist.	N
473	473	473	00:30:08	00:30:13	And, um, I'm up in five minutes, so... you mind?	N
474	474	474	00:30:13	00:30:15	I don't mind.	N
475	475	475	00:30:24	00:30:25	I'm sorry I'm late.	N
476	476	476	00:30:25	00:30:26	What bullet are you on?	N
477	477	477	00:30:26	00:30:29	109, finally.	N
478	478	478	00:30:29	00:30:32	Height, distance, angle.	N
479	479	479	00:30:32	00:30:33	This has been a very laborious shift.	N
480	480	480	00:30:33	00:30:35	Are you in the mood for a light show?	N
481	481	481	00:30:35	00:30:37	Yeah, hook it up.	N
482	482	482	00:30:41	00:30:44	The trajectory is all pointing in one uniform area.	N
483	483	483	00:30:44	00:30:46	Looks like some kind of a pole.	N
484	484	484	00:30:46	00:30:48	Or a bamboo stick.	N
485	485	485	00:30:49	00:30:51	The whole case has been like this.	N
486	486	486	00:30:51	00:30:53	It's like you can't wrap your head around it, you know?	N
487	487	487	00:30:53	00:31:02	A bamboo cane with black swirls descending downward, no GSR, 109 rods, 109 bullets, all fired from the same gun.	N
488	488	488	00:31:02	00:31:10	Camera glass, blood droplets everywhere, DNA that says five people were there, one boy's dead, one boy's injured, and he ain't sayin' nothin'...	N
489	489	489	00:31:11	00:31:12	Is this the end of the road?	N
490	490	490	00:31:12	00:31:14	Forensically?	N
491	491	491	00:31:14	00:31:16	Yes.	N
492	492	492	00:31:19	00:31:20	Hey.	N
493	493	493	00:31:20	00:31:22	Hey, Sara, I was just coming to get you.	N
494	494	494	00:31:22	00:31:24	Surveillance footage from Jenko Liquor.	N
495	495	495	00:31:24	00:31:26	Archie just put together some black-and-white stills.	N
496	496	496	00:31:26	00:31:27	Check it out.	N
497	497	497	00:31:27	00:31:29	Kevin, the older brother, buying beer.	N
498	498	498	00:31:29	00:31:31	Looks like he wasn't alone.	N
499	499	499	00:31:31	00:31:33	No, you're right.	N
500	500	500	00:31:33	00:31:35	He had four other friends with him, including Timmy.	N
501	501	501	00:31:35	00:31:36	And here you go.	N
502	502	502	00:31:39	00:31:41	It's a classic distraction technique.	N
503	503	503	00:31:41	00:31:42	Did it many times.	N
504	504	504	00:31:42	00:31:44	You go in with a group of buddies and you cause a little ruckus.	N
505	505	505	00:31:45	00:31:45	Store owner gets flustered.	N
506	506	506	00:31:46	00:31:47	He wants the kids out of his store.	N
507	507	507	00:31:47	00:31:50	So, he sells them the beer, even though they're underage, and of course they drink it.	N
508	508	508	00:31:50	00:31:52	Well, you know about the camera glass Warrick found, right?	N
509	509	509	00:31:52	00:31:54	That means someone has this all on tape.	N
510	510	510	00:31:54	00:31:58	I say we track down the other kids, see which one of them thinks he's Tarantino.	N
511	511	511	00:32:03	00:32:07	So, get this-- Anthony Haines had a sexual harassment suit filed against him recently.	N
512	512	512	00:32:07	00:32:09	There's a lot of that going around.	N
513	513	513	00:32:09	00:32:11	Uh-huh, from one of the showgirls.	N
514	514	514	00:32:11	00:32:14	Kelly Goodson?	N
515	515	515	00:32:14	00:32:19	She claims that he threatened to fire her if she didn't perform certain sexual favors.	N
516	516	516	00:32:19	00:32:24	You know, she had a business card in her locker-- Langly &amp;amp; Langly, Attorneys-at-Law.	N
517	517	517	00:32:24	00:32:26	It'd be interesting to find out...	N
518	518	518	00:32:26	00:32:28	If Audrey hired the same firm?	N
519	519	519	00:32:28	00:32:29	She did.	N
520	520	520	00:32:31	00:32:33	So, they liked the same movies...	N
521	521	521	00:32:33	00:32:34	they had the same problem...	N
522	522	522	00:32:34	00:32:36	and they hired the same lawyer?	N
523	523	523	00:32:36	00:32:39	Knees bothering you?	N
524	524	524	00:32:43	00:32:48	The extension cord used to strangle Audrey Hilden.	N
525	525	525	00:32:48	00:32:51	The dentist's gold chain.	N
526	526	526	00:32:51	00:32:53	The murderer's gloves.	N
527	527	527	00:32:53	00:32:58	Well, any physical evidence on those gloves would've been compromised by the ammonia.	N
528	528	528	00:32:58	00:33:01	Only on the inside; not necessarily the outside.	N
529	529	529	00:33:01	00:33:05	You use two hands to put on gloves.	N
530	530	530	00:33:05	00:33:06	You're looking for transfer.	N
531	531	531	00:33:07	00:33:09	Special recipe.	N
532	532	532	00:33:46	00:33:50	We go to the warehouse all the time...	N
533	533	533	00:33:50	00:33:53	just go there to party, talk about chicks.	N
534	534	534	00:33:53	00:33:56	Sometimes we smoke out.	N
535	535	535	00:33:56	00:33:58	You take off your shirt, please?	N
536	536	536	00:34:11	00:34:14	I ride BMX bikes...	N
537	537	537	00:34:14	00:34:15	play soccer.	N
538	538	538	00:34:15	00:34:17	Man, I wake up with bruises.	N
539	539	539	00:34:17	00:34:19	We were just messing around.	N
540	540	540	00:34:19	00:34:20	I'm not. A kid's dead.	N
541	541	541	00:34:20	00:34:22	Back to the question.	N
542	542	542	00:34:22	00:34:23	How'd you get the shiner?	N
543	543	543	00:34:24	00:34:27	JJ found a gun in North Town.	N
544	544	544	00:34:27	00:34:30	We were messing with it, shooting the walls.	N
545	545	545	00:34:30	00:34:36	So, one night, I brought my hi-eight camera in, and one of the stray bullets shot my lens out.	N
546	546	546	00:34:38	00:34:40	Who was the shooter?	N
547	547	547	00:34:42	00:34:46	You can tell us and save yourself, or you can let the tape tell us.	N
548	548	548	00:34:46	00:34:48	It's your call.	N
549	549	549	00:34:48	00:34:49	What up?	N
550	550	550	00:34:49	00:34:51	My name's Kevin.	N
551	551	551	00:34:51	00:34:55	These are my boys-- JJ, Earl, Zach, and my little bro Timmy, and this is called...	N
552	552	552	00:34:55	00:34:57	Speedway surfing!	N
553	553	553	00:34:59	00:35:01	Timmy was a big fan of all those reality shows.	N
554	554	554	00:35:01	00:35:04	You know, the don't try this at home stuff.	N
555	555	555	00:35:04	00:35:07	We-We all watched it on TV.	N
556	556	556	00:35:07	00:35:09	So, one day, we're bored.	N
557	557	557	00:35:09	00:35:14	We started making up stunts on our own, trying to outdo each other.	N
558	558	558	00:35:14	00:35:18	Speedway surfing...	N
559	559	559	00:35:18	00:35:19	that was my idea.	N
560	560	560	00:35:21	00:35:23	Come on, hit it!	N
561	561	561	00:35:23	00:35:25	Yeah! Whoo!	N
562	562	562	00:35:27	00:35:29	Whoo!	N
563	563	563	00:35:32	00:35:33	We all did it.	N
564	564	564	00:35:33	00:35:35	Some ate it bad.	N
565	565	565	00:35:35	00:35:37	JJ bruised his tailbone.	N
566	566	566	00:35:40	00:35:42	We were just messing around.	N
567	567	567	00:35:45	00:35:46	Whoo!	N
568	568	568	00:35:49	00:35:51	Then Zach got the fever.	N
569	569	569	00:35:51	00:35:54	Next day, he came up with one.	N
570	570	570	00:35:54	00:35:55	The Human...	N
571	571	571	00:35:55	00:35:57	150-Yard Marker.	N
572	572	572	00:35:58	00:36:01	Ready, boys?	N
573	573	573	00:36:01	00:36:03	Suck it up, big boy.	N
574	574	574	00:36:07	00:36:09	Then it came time for Timmy's turn.	N
575	575	575	00:36:12	00:36:15	He stayed up all night...	N
576	576	576	00:36:15	00:36:18	and by morning he had it.	N
577	577	577	00:36:19	00:36:22	Hi. My name is Timmy McCallum, and this is my debut stunt, so I'm really psyched.	N
578	578	578	00:36:22	00:36:23	It's called...	N
579	579	579	00:36:23	00:36:25	Bamboo Russian Roulette!	N
580	580	580	00:36:25	00:36:26	You ready?	N
581	581	581	00:36:29	00:36:30	Whoo!	N
582	582	582	00:36:30	00:36:32	We did it a bunch of times.	N
583	583	583	00:36:32	00:36:36	You know, we all took turns going up on the roof.	N
584	584	584	00:36:36	00:36:40	We almost stopped when I got shot in the arm...	N
585	585	585	00:36:40	00:36:43	but we were drunk, and so...	N
586	586	586	00:36:45	00:36:47	...we decided to try it one more time.	N
587	587	587	00:36:47	00:36:49	Yeah!	N
588	588	588	00:36:57	00:36:59	Whoo!	N
589	589	589	00:37:11	00:37:14	He kept trying to breathe.	N
590	590	590	00:37:14	00:37:16	I didn't know what to do.	N
591	591	591	00:37:18	00:37:20	I came down from the roof.	N
592	592	592	00:37:20	00:37:21	I went over to his side.	N
593	593	593	00:37:25	00:37:30	I kept saying... Come on, breathe, bro.	N
594	594	594	00:37:30	00:37:32	You can't die on me, man.	N
595	595	595	00:37:38	00:37:40	Why didn't you call an ambulance?	N
596	596	596	00:37:40	00:37:43	I didn't want to get in trouble.	N
597	597	597	00:37:43	00:37:45	So, you just left him for dead?	N
598	598	598	00:37:45	00:37:47	It was an accident.	N
599	599	599	00:37:49	00:37:52	It's not like we had a death wish.	N
600	600	600	00:37:52	00:37:54	You sure about that?	N
601	601	601	00:38:01	00:38:02	Langly &amp; Langly.	N
602	602	602	00:38:02	00:38:03	Mm.	N
603	603	603	00:38:04	00:38:05	I'm sorry?	N
604	604	604	00:38:05	00:38:11	Oh, it's the law firm that both you and Audrey hired to deal with your problems-- Gus Sugarman and Anthony Haines.	N
605	605	605	00:38:12	00:38:16	Tony Haines is a pig... but who's Gus?	N
606	606	606	00:38:16	00:38:21	Well, we're guessing that that's where the two of you first met, at the lawyers'.	N
607	607	607	00:38:21	00:38:23	Or they could've met at the movie theater.	N
608	608	608	00:38:23	00:38:25	Right. Right.	N
609	609	609	00:38:25	00:38:27	I mean, either way, you ladies had a lot in common.	N
610	610	610	00:38:33	00:38:36	Boy, can't you see them watching Strangers on a Train together?	N
611	611	611	00:38:36	00:38:38	Oh, yeah.	N
612	612	612	00:38:38	00:38:44	I'm thinking that Audrey told her everything about her dentist, and she told Audrey everything about Haines.	N
613	613	613	00:38:49	00:38:51	You needed them both dead.	N
614	614	614	00:38:51	00:39:08	So, right out of Strangers on a Train, if you swapped murders, no one could tie you to the victims, and then you started talking specifics-- where the best place would be to kill Haines...	N
615	615	615	00:39:08	00:39:14	someplace dark, secluded-- the parking lot right here at the Sphere.	N
616	616	616	00:39:19	00:39:25	After you stabbed Sugarman, you ripped the gold chain off of his neck as proof that you'd kept up your end of the bargain.	N
617	617	617	00:39:33	00:39:37	And then you walked out into the lobby and called Audrey on the pay phone, to say that the deed was done.	N
618	618	618	00:39:38	00:39:42	And then Audrey called Sugarman three times in a row to see if it was true.	N
619	619	619	00:39:42	00:39:45	She was the one who picked the movie...	N
620	620	620	00:39:45	00:39:46	and made the date.	N
621	621	621	00:39:48	00:39:51	But that's all she did, isn't it?	N
622	622	622	00:39:51	00:39:55	'Cause just like in the movie, she had no intention of killing Haines...	N
623	623	623	00:39:55	00:39:58	and that's when you started harassing her.	N
624	624	624	00:40:04	00:40:05	You'd killed for her.	N
625	625	625	00:40:05	00:40:08	Now she wasn't holding up her end of the bargain.	N
626	626	626	00:40:08	00:40:10	You couldn't let her betray you.	N
627	627	627	00:40:10	00:40:12	So, unfortunately, she had to die, too.	N
628	628	628	00:40:24	00:40:31	So, you made it look like she'd committed suicide, and then you planted Sugarman's gold chain, in hopes that we would think that she killed him, too.	N
629	629	629	00:40:31	00:40:35	The only thing that she had on you was that movie schedule.	N
630	630	630	00:40:35	00:40:36	That had to go.	N
631	631	631	00:40:40	00:40:43	Wow...	N
632	632	632	00:40:43	00:40:45	that is a really good story.	N
633	633	633	00:40:45	00:40:48	You guys must be movie fans yourselves.	N
634	634	634	00:40:48	00:40:50	You're right.	N
635	635	635	00:40:50	00:40:52	It's just a story...	N
636	636	636	00:40:53	00:41:02	...but the chemicals that we found on your gloves and on the extension cord that was used to kill Audrey, that's our proof.	N
637	637	637	00:41:02	00:41:06	Menthol... trolamine salicylate...	N
638	638	638	00:41:06	00:41:09	capsaicin...	N
639	639	639	00:41:12	00:41:15	Eucalyptabalm...	N
640	640	640	00:41:15	00:41:17	Isorcreme...	N
641	641	641	00:41:17	00:41:23	capsaicin ointment-- a unique concoction-- your unique concoction...	N
642	642	642	00:41:25	00:41:28	...and this stuff is all over the evidence.	N
643	643	643	00:41:28	00:41:30	Yeah...	N
644	644	644	00:41:30	00:41:33	it's a pretty good movie.	N
645	645	645	00:41:33	00:41:38	Well, the character that you've been playing, the character that Robert Walker played in the movie...	N
646	646	646	00:41:38	00:41:42	he dies at the end.	N
647	647	647	00:41:52	00:41:55	I said he'd be alone.	N
648	648	648	00:41:55	00:41:58	Hi.	N
649	649	649	00:41:58	00:42:02	What'd I miss?	N
650	650	650	00:42:02	00:42:06	Murder, seduction, deceit-- the usual.	N
651	651	651	00:42:06	00:42:07	Mm.	N
652	652	652	00:42:07	00:42:11	This one of your favorites?	N
653	653	653	00:42:11	00:42:14	Actually, I'm not a big fan of noir.	N
654	654	654	00:42:16	00:42:20	Okay.	N
655	655	655	00:42:20	00:42:26	Well, what do you like?	N
656	656	656	00:42:26	00:42:36	I like silent movies.	N
