Unnamed: 0	start	end	text	label
451	00:33:36	00:33:38	Everything in order?	N
452	00:33:39	00:33:42	I'm not giving you a damn thing until I read every last word.	Y
453	00:33:42	00:33:44	Take as long as you want. We're going to be here a while.	Y
454	00:33:46	00:33:49	Do you believe this?	N
455	00:33:49	00:33:52	What, that the guy locks up his food?	Y
456	00:33:54	00:33:57	Locks his wife out.	Y
457	00:33:57	00:33:59	You think he's trying to protect his investment?	Y
458	00:33:59	00:34:01	Weight goes up. Value goes down.	N
459	00:34:01	00:34:04	Control her food, control her destiny, I don't know.	N
460	00:34:04	00:34:06	Look at this.	N
461	00:34:06	00:34:08	She can't even call out for pizza.	N
462	00:34:08	00:34:10	Or help.	N
463	00:34:13	00:34:15	The necklace.	N
464	00:34:16	00:34:17	No, no, no. No, no. I got it.	N
465	00:34:17	00:34:20	I got it.	N
466	00:35:04	00:35:10	Svetlana's blood was on the necklace worn by Andrew Melton's current child bride.	Y
467	00:35:10	00:35:15	Could you imagine a control freak like him having to spend the night in jail on a phony abuse charge?	Y
468	00:35:15	00:35:17	You know he went looking for her when he got out.	Y
469	00:35:27	00:35:29	It'll never stand up, Rick.	N
470	00:35:29	00:35:33	You know how it is, they'll say the blood could've come from anywhere.	N
471	00:35:33	00:35:35	She could've left the necklace behind.	N
472	00:35:35	00:35:37	We need a murder weapon.	N
473	00:35:37	00:35:38	Yeah, well, good luck on that one.	N
474	00:35:38	00:35:41	Crime's over two years old.	N
475	00:35:41	00:35:42	All righty.	N
476	00:35:42	00:35:44	We know that this guy did it.	Y
477	00:35:44	00:35:45	How do we prove it?	N
478	00:35:45	00:35:47	Can we prove he buried her?	Y
479	00:35:47	00:35:49	I'm not convinced he did.	Y
480	00:35:49	00:35:52	Svetlana was buried in a pre- existing grave.	N
481	00:35:52	00:35:54	Right on top of Jane Doe Bottom.	N
482	00:35:54	00:35:58	And both girls' fingertips were removed by blending shears.	N
483	00:35:58	00:35:59	Which we also found at the salon.	N
484	00:35:59	00:36:05	And the only people with full access to the salon are Chloe and Vlad.	N
485	00:36:05	00:36:10	Yeah, and Chloe doesn't really seem like the type that gets her hands dirty.	N
486	00:36:10	00:36:22	All right, the relative size of the letters and the spacing between them appear to be consistent with both Vlad's appointment book and the good-bye note left by Svetlana.	N
487	00:36:22	00:36:24	My opinion is it's the same writer.	N
488	00:36:24	00:36:29	Well, it looks like the Vladski tricked the Kenski.	N
489	00:36:29	00:36:38	According to your credit card statements, you purchased several buckets of tar two and five years ago...	N
490	00:36:38	00:36:40	at a local hardware store.	N
491	00:36:40	00:36:45	Tell me, what's a receptionist at a hair salon doing with that much tar?	N
492	00:36:45	00:36:47	In Russia, I work for certain family.	N
493	00:36:47	00:36:52	When they want body taken care of, I go to oil field, dump body in tar.	N
494	00:36:52	00:36:54	None ever found.	N
495	00:36:55	00:36:57	Sounds like fun.	N
496	00:36:57	00:36:59	Tell me about Svetlana.	N
497	00:36:59	00:37:02	Girl already dead. Nothing I can do.	N
498	00:37:02	00:37:04	So you're saying you did not kill her?	N
499	00:37:04	00:37:06	No.	N
500	00:37:06	00:37:08	Then why'd you cover it up?	N
501	00:37:08	00:37:11	Svetlana, time to lock up.	N
502	00:37:13	00:37:15	You didn't call 911?	N
503	00:37:15	00:37:24	You cleaned up the scene, buried her, and then you left a note for Ken.	N
504	00:37:24	00:37:28	America is land of opportunity.	N
505	00:37:28	00:37:30	Her death should be a total loss?	N
506	00:37:31	00:37:35	Andrew Melton is very good tipper.	Y
507	00:37:35	00:37:40	Was Andrew Melton a very good tipper five years ago?	Y
508	00:37:42	00:37:44	No.	N
509	00:37:44	00:37:47	Svetlana wasn't buried alone.	N
510	00:37:47	00:37:49	There was another body in that grave.	N
511	00:37:49	00:37:52	Many girls want American husband.	N
512	00:37:52	00:37:55	Sometimes Chloe can't get them a visa.	N
513	00:37:55	00:37:58	They come anyway...	N
514	00:38:07	00:38:16	She came here in a suitcase, but she was dead on arrival, so you take her out to the desert and bury her in a hole?	N
515	00:38:24	00:38:27	Again, girl already dead.	N
516	00:38:27	00:38:29	Nothing I can do.	N
517	00:38:35	00:38:39	Boy, women can really drive you crazy, huh?	Y
518	00:38:39	00:38:43	I mean, this perfect creature who needs you, who loves you.	Y
519	00:38:43	00:38:46	You think you've got it all worked out.	Y
520	00:38:46	00:38:52	Your Christmas card's gonna look like the Sears catalogue, right?	Y
521	00:38:52	00:38:54	And then what?	N
522	00:38:54	00:38:55	I mean, you give her stuff.	Y
523	00:38:55	00:39:01	You give her clothes, money and shelter, and then she goes and makes up some bogus story about how you attacked her.	Y
524	00:39:01	00:39:02	Which I never did.	Y
525	00:39:05	00:39:07	Man...	N
526	00:39:07	00:39:09	a love like that.	N
527	00:39:09	00:39:11	So pure.	N
528	00:39:11	00:39:17	I mean, men have robbed banks for less, put their life on the line...	N
529	00:39:17	00:39:19	would kill to protect it.	N
530	00:39:21	00:39:29	Everywhere we went, men were making love to her with their eyes, defiling her with their thoughts.	Y
531	00:39:29	00:39:36	It got so bad it wasn't safe to let her leave the house.	N
532	00:39:36	00:39:41	But then she got lonely.	N
533	00:39:41	00:39:43	Like a person I didn't recognize.	Y
534	00:39:43	00:39:46	You made her an American.	Y
535	00:39:46	00:39:48	In all the good ways...	N
536	00:39:49	00:39:52	...and the bad.	N
537	00:39:54	00:39:55	Svetlana!	N
538	00:39:57	00:39:58	You told them I hit you?!	Y
539	00:39:58	00:40:00	Why would you do that? Huh?	N
540	00:40:01	00:40:02	Is that what you want?	Y
541	00:40:02	00:40:04	Huh? You want me to hit you?!	Y
542	00:40:07	00:40:10	That you want?!	N
543	00:40:12	00:40:16	She never appreciated me.	Y
544	00:40:25	00:40:27	Andrew, what happens?	Y
545	00:40:27	00:40:28	Andrew?	Y
546	00:40:29	00:40:30	It'll be okay, honey.	N
547	00:40:30	00:40:32	It'll all work out.	N
548	00:40:33	00:40:34	You'll see.	N
549	00:40:39	00:40:40	You wanted to talk to me about Sara?	N
550	00:40:41	00:40:43	I haven't received her disciplinary action.	N
551	00:40:43	00:40:44	What's the holdup?	N
552	00:40:44	00:40:46	Well, I'm not firing her.	N
553	00:40:50	00:40:51	What action are you taking?	N
554	00:40:51	00:40:54	I've taken it.	N
555	00:40:54	00:40:56	I thought I was clear.	N
556	00:40:56	00:40:57	You were.	N
557	00:40:57	00:40:59	Now let me be clear.	N
558	00:40:59	00:41:02	Sara's behavior is a direct result of my management.	N
559	00:41:02	00:41:03	So I should fire you.	N
560	00:41:03	00:41:05	But you won't.	N
561	00:41:06	00:41:08	Look, Gil...	N
562	00:41:08	00:41:10	I've been there. We're human.	N
563	00:41:10	00:41:13	We get attached to people, we try to fix their problems.	N
564	00:41:13	00:41:14	It doesn't work.	N
565	00:41:14	00:41:16	She's a great criminalist, Conrad.	N
566	00:41:17	00:41:18	And I need her.	N
567	00:41:18	00:41:20	I'm sure you do.	N
568	00:41:20	00:41:23	You know what?	N
569	00:41:23	00:41:25	She's a loose cannon with a gun.	N
570	00:41:26	00:41:27	And she's all yours.	N
