	start	end	text	label
466	00:30:51	00:30:52	Mm-hmm.	N
467	00:30:52	00:30:53	So, call the print lab.	N
468	00:30:53	00:30:54	It's been done.	N
469	00:30:54	00:30:56	They're not Walt Braun's prints on the tape.	N
470	00:30:57	00:30:58	Came back unknown.	N
471	00:30:59	00:31:00	Hey.	N
472	00:31:00	00:31:03	I've got Detective Vega rounding up Walt Braun.	Y
473	00:31:03	00:31:07	Apparently, this Janine Haywood really got around.	Y
474	00:31:07	00:31:13	When she wasn't at Braun's house playing girlfriend, she's over at Vault Boy's flat playing mistress...	Y
475	00:31:13	00:31:16	which gives neither of them a credible alibi.	Y
476	00:31:16	00:31:19	Flimsy alibis don't prove murder.	N
477	00:31:19	00:31:20	What else have we got?	N
478	00:31:20	00:31:21	Nothing probative.	N
479	00:31:21	00:31:23	Then I let the girlfriend go.	N
480	00:31:23	00:31:26	Curt Ritten goes back to lock-up until he posts bail.	Y
481	00:31:26	00:31:27	Look, forget Curt.	Y
482	00:31:27	00:31:29	Forget Janine. Forget the suspects.	Y
483	00:31:29	00:31:30	It's simple.	Y
484	00:31:30	00:31:36	We got to figure out how a piece of duct tape from a roll we found in Curt Ritten's truck ended up wrapped around the wrists of our victim.	Y
485	00:31:36	00:31:38	Without Curt's prints on it.	Y
486	00:31:41	00:31:42	Curt, we're out of here.	N
487	00:31:42	00:31:44	Oh, you're going to take this, too, huh?	N
488	00:31:44	00:31:46	Bonnie...	Y
489	00:31:46	00:31:50	I come down here with a check to bail my husband out and you say to him, We're out of here?	Y
490	00:31:50	00:31:51	No, honey, you're out of here!	Y
491	00:31:51	00:31:52	Bonnie, take it easy.	Y
492	00:31:52	00:31:53	Take it easy?!	N
493	00:31:54	00:31:55	How many men do you need, huh?	N
494	00:31:55	00:31:57	Hey, at least I can take care of mine.	N
495	00:31:57	00:32:02	I've stuck by you through the bankruptcies the flings, the lies, and I have had it, okay?	Y
496	00:32:02	00:32:03	So, you choose.	N
497	00:32:03	00:32:04	Me or her?	N
498	00:32:04	00:32:07	Sorry, Janine.	Y
499	00:32:07	00:32:08	Yeah...	Y
500	00:32:08	00:32:10	Heard that before.	N
501	00:32:11	00:32:13	Call me.	Y
502	00:32:13	00:32:16	Bail processing is this way.	N
503	00:32:24	00:32:25	Been there.	N
504	00:32:25	00:32:28	You came down here to ask me about a doggie door?	Y
505	00:32:28	00:32:30	I could've just told you over the phone.	Y
506	00:32:30	00:32:31	It's a quirk.	N
507	00:32:31	00:32:34	I always like to discuss fingerprints in person.	Y
508	00:32:34	00:32:35	Hmm. Tony and I went to dinner.	Y
509	00:32:35	00:32:36	How long ago?	Y
510	00:32:36	00:32:38	A while back.	N
511	00:32:38	00:32:40	Be more specific.	N
512	00:32:40	00:32:41	Uh, about a month and a half ago.	N
513	00:32:41	00:32:46	We ate at Piero's talked a little business-- I dropped him off.	Y
514	00:32:46	00:32:48	Walt...	N
515	00:32:49	00:32:50	My key still works here.	N
516	00:32:50	00:32:53	How come it doesn't work on the front door?	N
517	00:32:53	00:32:54	I changed the locks.	N
518	00:32:54	00:33:00	And, so, I used the doggie door walked through the house, opened the door, let Tony in.	Y
519	00:33:00	00:33:03	Guy with that kind of money doesn't have a security alarm?	N
520	00:33:03	00:33:05	When you're a Braun there's nothing you can't replace.	N
521	00:33:05	00:33:08	You can't replace your brother.	N
522	00:33:08	00:33:11	What's the matter with your leg?	N
523	00:33:11	00:33:13	I don't know. Something must've bit me.	N
524	00:33:13	00:33:15	Mind if I take a look?	N
525	00:33:15	00:33:16	What are you, a dermatologist?	Y
526	00:33:16	00:33:18	I'm an entomologist, actually.	Y
527	00:33:18	00:33:20	I-I know all about bugs.	N
528	00:33:20	00:33:21	Sure.	N
529	00:33:21	00:33:23	Can you tell me what to put on it?	N
530	00:33:23	00:33:24	It's killing me.	N
531	00:33:24	00:33:26	Chigger bites.	N
532	00:33:27	00:33:31	You might want to try some nail polish, keep it from itching.	N
533	00:33:31	00:33:35	Would you mind if I took a photograph for my bite collection?	N
534	00:33:35	00:33:37	Whatever rubs your Buddha.	N
535	00:33:43	00:33:44	We're almost done.	N
536	00:33:44	00:33:47	Mr. Braun, uh, where do you live?	Y
537	00:33:47	00:33:48	Shoshone Hi-Rise-- J.W. Brown Road.	N
538	00:33:48	00:33:50	And you work here?	N
539	00:33:50	00:33:52	Yeah, I'm a glorified pit boss.	N
540	00:33:52	00:33:57	In the, uh, last 48 hours have you been anywhere else besides those two places?	N
541	00:33:57	00:33:58	No.	N
542	00:33:58	00:34:00	My life's pretty routine.	N
543	00:34:01	00:34:05	It might just get a little more routine.	N
544	00:34:10	00:34:12	Nick, I need your leg.	N
545	00:34:12	00:34:13	Show me your bite.	N
546	00:34:13	00:34:15	Oh, it's no worries. I got some cream.	N
547	00:34:15	00:34:15	Hey.	N
548	00:34:15	00:34:17	All right.	N
549	00:34:17	00:34:19	It's no big deal, really.	N
550	00:34:28	00:34:31	What time did you log in at the Braun house?	Y
551	00:34:31	00:34:32	15 that morning.	N
552	00:34:32	00:34:35	How long after that did you start processing the backyard?	N
553	00:34:35	00:34:36	About a half hour.	N
554	00:34:36	00:34:39	You're not the only one with chigger bites.	N
555	00:34:39	00:34:41	Who is this?	N
556	00:34:41	00:34:42	Walt Braun.	Y
557	00:34:42	00:34:44	30 at night.	Y
558	00:34:44	00:34:47	Approximately 36 hours ago, you were bitten.	N
559	00:34:47	00:34:50	Three hours earlier than that Tony Braun was murdered.	N
560	00:34:50	00:34:52	Chiggers run a predictable course.	N
561	00:34:52	00:35:05	A chigger attaches itself to a hair follicle injects a digest enzyme into the skin which ruptures the surrounding cells allowing the chigger to suck them up leaving behind a red, itchy bump.	Y
562	00:35:05	00:35:06	So...?	N
563	00:35:06	00:35:08	Walt Braun lied.	N
564	00:35:08	00:35:14	We now have an entomological timeline that places him at the house on the day his brother was murdered.	N
565	00:35:14	00:35:15	I don't know, Boss.	N
566	00:35:15	00:35:22	I mean, ask yourself the question-- are doggie-door prints and chigger bites enough to get a man for murder?	N
567	00:35:33	00:35:35	What've we got?	N
568	00:35:35	00:35:36	Well, I got motive.	N
569	00:35:36	00:35:38	According to the family lawyer, the drug addict...	N
570	00:35:38	00:35:41	Now, Jim, that's just a little callous.	N
571	00:35:41	00:35:42	I'm calling it what it is.	N
572	00:35:42	00:35:48	I know you're friends with the family but the guy used heroin. He was a drug addict who stood in line to inherit the old man's fortune.	N
573	00:35:48	00:35:49	What about the brother?	N
574	00:35:49	00:35:51	Walt's out of the picture. Out in the cold.	N
575	00:35:51	00:35:52	He is? Yeah.	N
576	00:35:52	00:35:54	Tony promised he'd take care of him.	N
577	00:35:54	00:35:58	Whatever he got, he'd split 50-50 all in...	N
578	00:35:58	00:35:59	silver included...	N
579	00:35:59	00:36:00	up until about a month ago.	N
580	00:36:00	00:36:03	But Tony changed his mind, which changed the will.	N
581	00:36:03	00:36:10	So, wait a second-- Janine, the stripper claims that half of everything is hers so that's actually more than just wishful thinking?	N
582	00:36:10	00:36:12	Bet Walt wasn't too happy about that.	N
583	00:36:12	00:36:14	It's 50-50 going 75-25 the wrong way.	N
584	00:36:15	00:36:17	Curt was digging up the silver to protect Janine's interest.	N
585	00:36:17	00:36:20	So, what's right in front of us that we're missing?	N
586	00:36:20	00:36:21	What evidence do we have that's still open?	N
587	00:36:21	00:36:25	Got the references off of Walt Braun gave the samples to Greg.	N
588	00:36:25	00:36:31	Couple of things Tape lifts, adhesive residue, I got the earring back.	N
589	00:36:31	00:36:33	Where'd you find that?	N
590	00:36:33	00:36:34	Living room, near the body.	N
591	00:36:34	00:36:36	We have to deal with that earring.	N
592	00:36:36	00:36:37	We got to test it against Janine.	N
593	00:36:37	00:36:40	You want to swab me, go ahead but I can save you the Q-Tip.	N
594	00:36:40	00:36:41	That's really not my style.	N
595	00:36:42	00:36:43	Ms. Haywood...	Y
596	00:36:43	00:36:45	you have pierced ears. Yeah.	Y
597	00:36:45	00:36:47	He doesn't understand. I don't wear studs.	Y
598	00:36:47	00:36:49	Haven't worn studs since, like...	N
599	00:36:49	00:36:51	God, seventh grade.	Y
600	00:36:51	00:36:52	Mm-hmm.	Y
601	00:36:53	00:36:55	Can I see that picture?	Y
602	00:36:55	00:36:58	Thanks. See?	Y
603	00:36:58	00:37:01	This is an earring back. It goes to a stud earring.	N
604	00:37:01	00:37:03	I don't wear studs. I'm more of, like, a dangle gal.	N
605	00:37:03	00:37:04	I like chandeliers. They move with you.	N
606	00:37:05	00:37:06	They're on wires. They don't have a back.	Y
607	00:37:06	00:37:08	Are you finished?	Y
608	00:37:08	00:37:10	Open your mouth.	Y
609	00:37:13	00:37:15	Don't bite down. Wouldn't want you to swallow it.	Y
610	00:37:15	00:37:21	How about your girlfriends or Tony's girlfriends-- any of them wear studs?	Y
611	00:37:21	00:37:24	no women allowed in the house.	N
612	00:37:24	00:37:29	Tony had a wandering eye, he had a wad of cash who needed that drama? What about the maid?	Y
613	00:37:31	00:37:35	Heavyset, over 50, no makeup, no jewelry, no English.	Y
614	00:37:35	00:37:37	Wow. You got this whole thing down don't you?	N
615	00:37:37	00:37:39	Yeah. This is my house.	N
616	00:37:39	00:37:41	I didn't do anything wrong.	N
617	00:37:41	00:37:43	And I inherited Josie, and she cleans real good.	N
618	00:37:43	00:37:44	How often does she vacuum?	N
619	00:37:44	00:37:46	Every day.	N
620	00:37:47	00:37:48	Except on her day off.	N
621	00:37:48	00:37:50	Hmm. The day Tony died.	N
622	00:37:50	00:37:52	Hmm.	N
623	00:37:53	00:37:55	Well, if the maid is as good as Janine says she is...	N
624	00:37:55	00:37:57	then the earring back was lost that day.	N
625	00:37:59	00:38:02	There. Well, maybe not.	N
626	00:38:02	00:38:03	The earring back-- not Janine's.	N
627	00:38:04	00:38:05	But it was in the ear of a female.	N
628	00:38:05	00:38:07	So, I guess rule number one was broken.	N
629	00:38:07	00:38:09	There was a woman in the house.	N
630	00:38:09	00:38:11	Are you thinking what I'm thinking?	Y
631	00:38:11	00:38:14	Whoever's prints are on the duct tape is missing an earring back.	Y
632	00:38:14	00:38:16	Who's the only other woman in the story?	Y
633	00:38:16	00:38:18	She lives in Carson City.	N
634	00:38:18	00:38:20	She's here now. She has access to Curt's truck.	N
635	00:38:20	00:38:22	We saw the fight in the police department.	N
636	00:38:22	00:38:24	Hell hath no fury...	N
637	00:38:25	00:38:28	It's not mine. I don't wear earrings.	Y
638	00:38:28	00:38:33	It's funny, just recently I had a little education in earrings and I noticed that you have pierced ears.	N
639	00:38:33	00:38:34	Yeah. So what?	Y
640	00:38:34	00:38:39	If you don't wear earrings for a while the holes will close up.	Y
641	00:38:39	00:38:41	Will you volunteer as a DNA sample?	Y
642	00:38:41	00:38:44	It will confirm your story or confirm ours.	N
643	00:38:44	00:38:46	I'm not giving you anything.	Y
644	00:38:46	00:38:49	It's okay, Jim, we have enough.	N
645	00:38:49	00:38:51	You should let your husband rot in jail.	N
646	00:38:51	00:38:56	We lifted your thumbprint from the check that you posted for his bail.	N
647	00:38:56	00:39:01	We compared it to a set of unknown prints that we found on some duct tape at the crime scene.	Y
648	00:39:01	00:39:03	Just like a pair of earrings-- identical.	N
649	00:39:04	00:39:06	So you were at Tony's house the morning he died.	Y
650	00:39:06	00:39:11	Along with Walt Braun whose prints we confirmed on the doggy door.	N
651	00:39:31	00:39:39	You know, sometimes, doing the job that we do our biggest break comes from the most innocent circumstance.	N
652	00:39:39	00:39:43	It was the maid's day off, but not the gardener's.	N
653	00:39:43	00:39:47	That's the thing about murder you never think to have a backup plan.	N
654	00:39:47	00:39:50	The dogs lead him right to you...	N
655	00:39:51	00:39:53	so you had to wing it.	Y
656	00:39:57	00:40:00	The gardener came to the window...	N
657	00:40:02	00:40:04	but he didn't see you...	Y
658	00:40:04	00:40:07	so you removed the tape from Tony's wrists...	Y
659	00:40:07	00:40:09	and made it look like an OD.	N
660	00:40:09	00:40:16	What I don't get is you and Walt Braun didn't move in the same circles.	Y
661	00:40:16	00:40:18	How'd the two of you hook up?	Y
662	00:40:24	00:40:27	Can't make a deal if you keep your mouth shut.	N
663	00:40:35	00:40:42	He could never give advice but he had a million stories.	Y
664	00:40:42	00:40:44	Scorpion and the Frog.	Y
665	00:40:44	00:40:50	Scorpion needed to get across the creek and asked the frog for a ride.	N
666	00:40:51	00:40:55	Frog says, I can't trust you, you're a scorpion.	Y
667	00:40:55	00:40:58	Scorpion says, Sure you can.	N
668	00:40:58	00:41:00	Hops on the frog's back.	N
669	00:41:02	00:41:06	Midway across, the scorpion stings the frog.	N
670	00:41:06	00:41:10	Frog looks at him.	Y
671	00:41:10	00:41:13	Why would you do that?	Y
672	00:41:13	00:41:15	Now we're both gonna die.	N
673	00:41:18	00:41:20	Scorpion says...	N
674	00:41:23	00:41:27	I can't help it. I'm a scorpion.	N
675	00:41:29	00:41:34	If Tony hadn't thrown a party...	N
676	00:41:34	00:41:37	the two of us would never have been standing at that bar.	N
677	00:41:37	00:41:39	Hey, Janine, you're lookin' good.	N
678	00:41:52	00:41:54	You're looking at my brother's trophy?	N
679	00:41:54	00:41:57	No, my husband's bimbo.	N
680	00:41:57	00:41:59	Walt Braun.	N
681	00:42:00	00:42:02	Bonnie Ritten.	N
682	00:42:03	00:42:07	And an opportunity presented itself.	N
683	00:42:08	00:42:14	Tony had erased you from the will and Bonnie wanted the people that hurt her to pay.	N
684	00:42:16	00:42:18	Ain't love grand?	N
685	00:42:24	00:42:27	You know, this... this could've all been his.	N
686	00:42:27	00:42:29	His and Tony's.	N
687	00:42:30	00:42:31	It's not your fault.	N
688	00:42:31	00:42:33	Sure it is.	N
689	00:42:35	00:42:38	I committed the cardinal sin.	N
690	00:42:38	00:42:41	I loved one son more than the other.	N
691	00:42:41	00:42:44	It's human nature.	N
692	00:42:44	00:42:46	We can't deny our feelings.	N
693	00:42:46	00:42:49	But you can hide it.	N
694	00:42:49	00:42:51	And I didn't.	N
695	00:42:51	00:42:54	And my sons...	N
696	00:42:54	00:42:57	I made them, I raised them...	N
697	00:42:57	00:43:00	and one kills the other.	N
698	00:43:00	00:43:04	Hey, Sam... you still got me.	N
699	00:43:06	00:43:08	You know, I should've married your mother.	N
700	00:43:08	00:43:13	Well, considering I was six months old when you guys lit the flame...	N
701	00:43:13	00:43:15	a lot of time has passed.	N
702	00:43:15	00:43:17	You had plenty of chances.	N
703	00:43:19	00:43:21	Just wasn't in the cards, Catherine.	N
704	00:43:24	00:43:27	It just wasn't in the cards.	N
