	start	end	text	label
474	00:32:10	00:32:12	You people come in here disrupting things.	Y
475	00:32:12	00:32:15	You're unsafe. This is your fault.	Y
476	00:32:15	00:32:16	Really?	N
477	00:32:17	00:32:19	You seem to take your job rather personally.	Y
478	00:32:19	00:32:20	What are you suggesting?	N
479	00:32:20	00:32:23	That you had an intimate relationship with Adam Trent.	N
480	00:32:23	00:32:25	That's ridiculous.	N
481	00:32:25	00:32:26	Your lipstick is on his underwear.	N
482	00:32:27	00:32:28	I gave Robbie my lipstick sometimes.	N
483	00:32:28	00:32:29	Maybe he was wearing it when...	N
484	00:32:29	00:32:31	We didn't find any on his lips.	N
485	00:32:31	00:32:36	Well, that's your problem.	N
486	00:32:36	00:32:37	What are you waiting for?	N
487	00:32:37	00:32:40	Get him to the medical unit, stat.	N
488	00:33:10	00:33:13	Excuse me.	N
489	00:33:14	00:33:16	Adam Trent was working on this piece?	N
490	00:33:17	00:33:18	Yes.	N
491	00:33:18	00:33:20	He made it on Monday.	N
492	00:33:20	00:33:23	But he never got a chance to fire it.	N
493	00:33:23	00:33:27	Nurse Mckay came in, they had a conversation.	N
494	00:33:27	00:33:31	Actually, it was more of an argument, very heated, very loud.	N
495	00:33:38	00:33:41	And then she yanked him out of class.	N
496	00:33:41	00:33:43	Was this on the wheel while they were arguing?	N
497	00:33:43	00:33:45	Yeah.	N
498	00:33:48	00:33:50	Adam's work is very provocative.	N
499	00:33:50	00:33:52	Yeah.	N
500	00:33:52	00:33:55	It speaks to me.	N
501	00:33:55	00:33:57	Acoustic Archeology?	N
502	00:33:57	00:34:01	In the '60s, experiments were done on clay pots and painted canvas.	N
503	00:34:01	00:34:07	Scientists were able to ferret out sounds that were captured during the creative process in the clay and the paint.	Y
504	00:34:07	00:34:08	Trippy.	N
505	00:34:08	00:34:11	It's actually not that out there.	N
506	00:34:11	00:34:19	In the old days, the first gramophone recordings were made by taking the vibrations of sound and cutting them into wax cylinders while they were turning.	N
507	00:34:22	00:34:29	Based on the frequency and intensity of the sound, the stylus cut into the wax, creating distinct variances of depth and width.	Y
508	00:34:32	00:34:41	For playback, a mechanical transducer vibrated along a groove, generating a current which, when amplified, turned into sound.	Y
509	00:34:41	00:34:48	When the art therapist told me that there'd been an argument while Adam was on the wheel, I thought well, maybe we can pull some sound off his pot.	Y
510	00:34:48	00:34:50	Doppler laser.	Y
511	00:34:50	00:34:51	Optical transducer.	N
512	00:34:51	00:34:53	We've come a long way.	N
513	00:34:53	00:34:54	Baby.	N
514	00:34:58	00:35:01	Well, there's something there.	Y
515	00:35:03	00:35:05	And it sounds like...	N
516	00:35:06	00:35:08	this.	Y
517	00:35:10	00:35:11	It's lousy signal-to-noise.	Y
518	00:35:11	00:35:14	It's going to need a lot of processing.	Y
519	00:35:26	00:35:27	Speech elements skew to consonants.	N
520	00:35:28	00:35:30	I'll try and dig them out.	Y
521	00:35:38	00:35:42	Rrr-bee... Rrr-bee...	Y
522	00:35:42	00:35:43	Robbie?	Y
523	00:35:44	00:35:45	Maybe.	N
524	00:35:45	00:35:48	Could you run that back a little bit?	N
525	00:35:48	00:35:49	Sure.	N
526	00:35:51	00:35:52	What is that?	N
527	00:35:55	00:35:56	Right there.	Y
528	00:35:57	00:36:00	Nnn-gl. Nnn-gl...	Y
529	00:36:00	00:36:02	Angle?	Y
530	00:36:02	00:36:03	Angel.	N
531	00:36:03	00:36:05	...my angel.	Y
532	00:36:05	00:36:07	My angel. My angel.	Y
533	00:36:09	00:36:13	In her letters, Adam's mother called him angel.	Y
534	00:36:18	00:36:22	The hair from the brush in Adam's room was fresh enough to get a DNA profile.	N
535	00:36:22	00:36:23	It came back female.	N
536	00:36:24	00:36:26	We tested it against your cigarette butt.	N
537	00:36:26	00:36:28	It matched.	N
538	00:36:28	00:36:30	Adam liked it when I brushed his hair.	N
539	00:36:30	00:36:32	I bet he did.	Y
540	00:36:32	00:36:36	You were lying about giving Robbie lipstick.	Y
541	00:36:36	00:36:44	You have seven out of 13 alleles in common with your patient, Adam Trent.	Y
542	00:36:44	00:36:47	Your dearest angel.	Y
543	00:36:47	00:36:49	Okay.	Y
544	00:36:49	00:36:53	Joanne Mckay, registered nurse, licensed by the Nevada Board of Nursing 1978.	N
545	00:36:53	00:36:56	Married Howard Trent 1980.	N
546	00:36:56	00:37:00	The board requires you to get a new certificate when you get married.	Y
547	00:37:00	00:37:01	I guess you never complied.	N
548	00:37:01	00:37:03	I've always gone by my maiden name.	Y
549	00:37:03	00:37:07	I guess that makes it less embarrassing to check into the motel with your son.	Y
550	00:37:09	00:37:10	Oh, I'm sorry.	Y
551	00:37:10	00:37:12	You checked into a psycho ward instead.	Y
552	00:37:12	00:37:13	My son needed me.	N
553	00:37:14	00:37:15	For what?	Y
554	00:37:15	00:37:17	To destroy his ego?	Y
555	00:37:17	00:37:19	To fill him with guilt?	N
556	00:37:19	00:37:24	To make him hate himself so much he would take his own life just to be free of you?	Y
557	00:37:24	00:37:28	You have no idea what goes on between us.	Y
558	00:37:28	00:37:30	Let's cut the umbilical cord, okay?	Y
559	00:37:30	00:37:33	Six months ago your letters started to come back.	Y
560	00:37:33	00:37:36	No more communication with little Lord Fauntleroy.	N
561	00:37:36	00:37:38	So you apply to Desert State.	N
562	00:37:38	00:37:41	They were desperate for nursing staff, so you got a job.	Y
563	00:37:41	00:37:44	Gentlemen, this is our new nurse, Nurse Mckay.	Y
564	00:37:44	00:37:49	Hello.	Y
565	00:37:49	00:37:53	Bet it's tough to turn a folie á deux into a menage á trois.	Y
566	00:37:53	00:37:55	N'est-ce pas?	Y
567	00:38:00	00:38:04	Even tougher that your son was cheating on you...	N
568	00:38:04	00:38:07	with a man no less.	N
569	00:38:12	00:38:14	You need to stop this.	N
570	00:38:14	00:38:16	Stop what?	N
571	00:38:16	00:38:18	End it with Robbie.	N
572	00:38:18	00:38:20	Don't tell me what to do.	N
573	00:38:20	00:38:22	End it or I will.	Y
574	00:38:23	00:38:25	But he didn't end it, did he?	N
575	00:38:25	00:38:28	Robbie was lover's leverage.	Y
576	00:38:28	00:38:34	He was that thing that Adam kept in his back pocket and pull out whenever he needed to distance himself from you.	N
577	00:38:34	00:38:37	So you had no choice but to get rid of Robbie.	N
578	00:38:37	00:38:40	And being a good nurse, you knew his trigger.	N
579	00:38:43	00:38:46	I want you to talk about this in group today.	N
580	00:38:46	00:38:47	B-But I thought that we...	N
581	00:38:47	00:38:48	It's okay. You can bring it.	N
582	00:38:50	00:38:52	Hey! Robbie.	Y
583	00:38:53	00:38:54	What do you got there?	Y
584	00:38:55	00:38:57	There's no personal items in group.	Y
585	00:38:57	00:38:58	B-But y-you... you told me...	Y
586	00:38:58	00:38:59	that I could bring this.	Y
587	00:38:59	00:39:01	I didn't say anything. Give me that.	Y
588	00:39:01	00:39:02	What is that, a picture?	Y
589	00:39:02	00:39:04	You remember? Give me the picture.	Y
590	00:39:04	00:39:05	No, do you remember?	N
591	00:39:05	00:39:06	You remember? No! Give me the picture.	N
592	00:39:06	00:39:07	No, you don't tell me!	Y
593	00:39:07	00:39:08	You told me...!	Y
594	00:39:08	00:39:10	( yelling ) Hang on!	N
595	00:39:23	00:39:28	You manipulated the situation and took advantage of his weakness.	N
596	00:39:28	00:39:32	Exactly what you have been doing to Adam for the past 20 years.	N
597	00:39:32	00:39:37	And being such a good mother, you made him cover it up.	N
598	00:39:37	00:39:39	Again.	N
599	00:39:58	00:40:01	Why would my son do that?	N
600	00:40:01	00:40:04	Because he loves you as much as he hates you.	N
601	00:40:07	00:40:09	You can't prove any of this.	N
602	00:40:09	00:40:12	Just the incest, which is a Class B felony.	N
603	00:40:12	00:40:14	It carries a penalty of up to ten years.	N
604	00:40:14	00:40:17	That's ten years away from Adam.	N
605	00:40:17	00:40:21	Good luck getting him to testify.	N
606	00:40:25	00:40:27	Okay.	N
607	00:40:37	00:40:41	Well, jail or no jail, I don't think she'll last six months.	N
608	00:40:41	00:40:45	She'll die without her son.	N
609	00:40:45	00:40:49	That would be better for both of them.	N
