Unnamed: 0	start	end	text	label
455	00:34:12	00:34:14	Las Vegas's finest.	N
456	00:34:14	00:34:16	Nice job.	N
457	00:34:16	00:34:17	Impressive turnout.	N
458	00:34:17	00:34:19	Have a look around.	N
459	00:34:19	00:34:24	I'll be here at the station waiting for you.	Y
460	00:34:29	00:34:32	Gil, Jim.	N
461	00:34:37	00:34:40	If you made it to my house, you deserved to meet me.	Y
462	00:34:43	00:34:47	I mean, how much time did you guys spend picturing the size of my hands?	Y
463	00:34:50	00:34:53	Not very big.	N
464	00:34:53	00:34:56	You don't need big hands, though, not the way I do it.	Y
465	00:34:56	00:35:01	Just... just a little at a time.	N
466	00:35:04	00:35:07	Take life, give it back.	N
467	00:35:07	00:35:09	God-like.	N
468	00:35:09	00:35:11	God-like?	N
469	00:35:13	00:35:14	No.	N
470	00:35:17	00:35:29	But there must be something angelic in the way I look, because even on their last breath, they didn't think I'd actually do it.	Y
471	00:35:30	00:35:33	Am I disappointing you guys?	Y
472	00:35:33	00:35:37	I mean, are you looking at me, wishing I was...	Y
473	00:35:37	00:35:39	scarier?	N
474	00:35:39	00:35:42	No.	N
475	00:35:42	00:35:47	I was, uh, wondering what happened to your glasses.	Y
476	00:35:50	00:35:53	Stupid Lasik.	N
477	00:35:53	00:35:54	It's what got me caught.	Y
478	00:35:55	00:35:57	Is it?	N
479	00:35:57	00:35:59	When that Debby bitch busted my glasses...	Y
480	00:36:00	00:36:03	I decided they were a liability.	Y
481	00:36:05	00:36:07	But the procedure didn't take.	N
482	00:36:07	00:36:11	Is that why you missed last year's anniversary?	Y
483	00:36:11	00:36:14	And my night vision still sucks.	Y
484	00:36:17	00:36:19	Johnny?	N
485	00:36:25	00:36:27	I don't want to talk about him.	Y
486	00:36:27	00:36:32	Well, you, uh, kept him for several days before you chopped him up.	Y
487	00:36:32	00:36:34	Were you having a good time?	Y
488	00:36:39	00:36:42	I'm not into boys.	Y
489	00:36:44	00:36:46	Kid was in my freezer.	Y
490	00:37:00	00:37:02	Wait a minute.	N
491	00:37:05	00:37:07	There are six here.	N
492	00:37:07	00:37:09	We only know of five.	N
493	00:37:16	00:37:19	Tell us about Charlene Roth.	N
494	00:37:20	00:37:22	You had to bring her up.	N
495	00:37:22	00:37:27	You know, I tried to talk him out of it, but, uh, J.M wouldn't...	Y
496	00:37:27	00:37:29	John Mathers.	N
497	00:37:31	00:37:34	He had something to prove.	N
498	00:37:34	00:37:39	See, he didn't understand that we were better together than we would ever be apart.	Y
499	00:37:42	00:37:44	He needed me.	Y
500	00:37:44	00:37:46	Soul mates.	N
501	00:37:46	00:37:50	Contrary to popular belief, even people like us have souls.	N
502	00:37:53	00:38:04	I spent 15 years looking for a solid replacement, but you only get that lucky once in a lifetime.	Y
503	00:38:04	00:38:05	You miss him.	N
504	00:38:05	00:38:07	I created him.	N
505	00:38:07	00:38:09	But you let him take the fall.	Y
506	00:38:09	00:38:10	He got caught.	N
507	00:38:10	00:38:13	That's the price you pay for incompetence.	N
508	00:38:13	00:38:14	Death.	N
509	00:38:14	00:38:17	That's what you deserve when you make a mistake.	N
510	00:38:27	00:38:29	There's a sixth victim.	N
511	00:38:29	00:38:30	A Brit or Brittany Mosscoe.	Y
512	00:38:30	00:38:32	Her name was on a Ziploc bag in Greer's freezer.	Y
513	00:38:32	00:38:33	It contained a lock of hair.	N
514	00:38:33	00:38:35	Sara's looking into Missing Persons.	N
515	00:38:35	00:38:38	And Mia's running it through DNA.	N
516	00:38:38	00:38:40	Thanks.	N
517	00:38:49	00:38:51	Where is, uh...	N
518	00:38:53	00:38:55	Brit Mosscoe?	Y
519	00:39:01	00:39:04	There's a lot of fight in her.	Y
520	00:39:06	00:39:09	Is she old or new?	Y
521	00:39:14	00:39:17	I'll take you to her.	Y
522	00:39:19	00:39:23	Oh, we'll need a full tank of gas.	Y
523	00:39:35	00:39:36	Hello.	N
524	00:39:36	00:39:45	Yeah, I'm trying to confirm that you have no record of a Brit Mosscoe attending WLVU in the last 18 years.	Y
525	00:39:45	00:39:49	What about a night student?	N
526	00:39:49	00:39:51	Okay, thanks.	N
527	00:40:24	00:40:30	Hey, uh, can I go to the bathroom before we go?	Y
528	00:40:30	00:40:33	Yeah, okay.	N
529	00:40:37	00:40:40	Bobbie, pat him down.	Y
530	00:41:18	00:41:19	Slow down.	N
531	00:41:21	00:41:22	Okay...	N
532	00:41:24	00:41:25	Okay.	N
533	00:41:26	00:41:27	I got it.	N
534	00:41:29	00:41:30	The sixth victim is a ruse.	N
535	00:41:31	00:41:32	He drew her off a calendar.	Y
536	00:41:32	00:41:36	Brit Mosscoe is an anagram for Miss October.	Y
537	00:41:38	00:41:40	So where's he taking us?	Y
538	00:41:40	00:41:42	Mr. Greer, let's go. Come on.	Y
539	00:41:42	00:41:43	Mr. Greer?	Y
540	00:41:44	00:41:45	Where is he, in there?	Y
541	00:41:45	00:41:48	Come on, Mr. Greer, let's go!	Y
542	00:41:49	00:41:50	Damn it!	N
543	00:41:58	00:41:59	Get a paramedic!	N
