	Unnamed: 0	start	end	text	label
455	455	00:31:38	00:31:40	Ford F-150.	N
456	456	00:31:50	00:31:52	It's a match.	N
457	457	00:31:56	00:31:57	Whoa.	N
458	458	00:31:57	00:31:59	Well, at least we know the animal.	N
459	459	00:32:00	00:32:01	Black panther.	N
460	460	00:32:01	00:32:04	Dispatch, this is P-4981.	Y
461	461	00:32:04	00:32:07	We need animal control at, uh...	Y
462	462	00:32:07	00:32:09	Oh, my God.	N
463	463	00:32:12	00:32:13	Thorazine.	N
464	464	00:32:13	00:32:14	What did they do?	N
465	465	00:32:14	00:32:17	Drug her and feed her to the panther?	N
466	466	00:32:23	00:32:24	There.	N
467	467	00:32:24	00:32:26	What?	N
468	468	00:32:26	00:32:28	There.	N
469	469	00:32:28	00:32:29	Where?	N
470	470	00:32:29	00:32:31	Samantha Dean.	N
471	471	00:32:31	00:32:33	She knows him. She's backstage with him.	N
472	472	00:32:33	00:32:34	So?	N
473	473	00:32:34	00:32:35	Backstage with a rock star.	N
474	474	00:32:35	00:32:37	Trust me, it's a big deal.	N
475	475	00:32:37	00:32:39	See that VIP pass around her neck?	N
476	476	00:32:39	00:32:40	That's like diamonds. Really?	N
477	477	00:32:40	00:32:42	Hmm.	Y
478	478	00:32:42	00:32:43	So...	Y
479	479	00:32:43	00:32:44	groupie?	Y
480	480	00:32:44	00:32:46	Girlfriend?	Y
481	481	00:33:04	00:33:08	There was a scuff on Samantha Dean's door.	Y
482	482	00:33:08	00:33:10	Was it a red door?	N
483	483	00:33:15	00:33:16	Kick ass.	N
484	484	00:33:19	00:33:20	Sadie's my cat.	N
485	485	00:33:20	00:33:22	She's my pet.	N
486	486	00:33:22	00:33:23	I got her from a previous gig.	N
487	487	00:33:23	00:33:26	Zephyr hates animals so I just keep her in my truck during the show.	N
488	488	00:33:26	00:33:30	I let her out between shows so she can get some air and she cut her leg on the tailgate.	N
489	489	00:33:30	00:33:31	So I sedated her.	N
490	490	00:33:36	00:33:37	Can I go?	N
491	491	00:33:37	00:33:39	I've got a lot of work to do.	N
492	492	00:33:39	00:33:40	Tonight's a really big night.	N
493	493	00:33:40	00:33:43	We're sold out for the first time and Zephyr's debuting a new trick.	N
494	494	00:33:43	00:33:45	Really? New trick.	N
495	495	00:33:58	00:34:03	Ladies and gentlemen I know you all want to disappear.	N
496	496	00:34:05	00:34:11	But tonight, there'll be no sabers no surprises and no volunteers.	N
497	497	00:34:14	00:34:18	Tonight I will attempt to make myself disappear.	N
498	498	00:35:07	00:35:08	It's been rigged.	N
499	499	00:35:08	00:35:09	With a metal stake.	N
500	500	00:35:15	00:35:17	Someone just got nailed to the cross.	N
501	501	00:35:17	00:35:22	He's got external burns covering approximately 80% of his body.	N
502	502	00:35:22	00:35:25	Majority are second- and third-degree.	N
503	503	00:35:25	00:35:27	Extensive damage to his hands.	N
504	504	00:35:27	00:35:29	Curled and closed.	N
505	505	00:35:29	00:35:31	The human body protecting its prints.	N
506	506	00:35:31	00:35:35	You're going to have a tough time finding anything substantial here.	N
507	507	00:35:35	00:35:37	Better run his dental records, then, huh?	N
508	508	00:35:37	00:35:38	Yeah, sure.	N
509	509	00:35:38	00:35:39	COD?	N
510	510	00:35:39	00:35:40	Laryngeal spasm.	N
511	511	00:35:40	00:35:42	We usually see this in drownings.	N
512	512	00:35:42	00:35:45	Only instead of swallowing water, he swallowed fire.	N
513	513	00:35:47	00:35:57	It causes the larynx to pinch shut protecting itself, yet cutting off his air supply and that leads to immediate unconsciousness and death.	Y
514	514	00:35:57	00:36:00	Another example of the body trying to protect itself.	N
515	515	00:36:00	00:36:03	And, uh, I'd say in this case, it didn't work.	N
516	516	00:36:03	00:36:04	Unusual, though.	N
517	517	00:36:04	00:36:08	Not as unusual as what I found in his mouth.	N
518	518	00:36:08	00:36:13	Surgically created soft tissue pouches within the gingivae.	N
519	519	00:36:13	00:36:16	It's like pockets of skin.	N
520	520	00:36:16	00:36:17	In the lining.	N
521	521	00:36:17	00:36:18	I've never seen this before.	N
522	522	00:36:18	00:36:19	Neither have I.	N
523	523	00:36:19	00:36:26	I knew that Houdini could swallow and regurgitate keys on cue but I've never heard of skin pockets.	Y
524	524	00:36:26	00:36:28	Learn something new every day don't you?	Y
525	525	00:36:50	00:36:51	Come on, trust me.	N
526	526	00:36:52	00:36:53	Okay.	Y
527	527	00:36:53	00:36:55	It's fun.	Y
528	528	00:37:09	00:37:20	This, uh collapsible stake right here breaks a tiny little blood capsule inside giving the illusion that I'm bleeding.	Y
529	529	00:37:20	00:37:24	Look it doesn't suit me to kill Zephyr.	Y
530	530	00:37:24	00:37:27	See, I've been killing him for years.	Y
531	531	00:37:28	00:37:30	Come on, people, this is magic.	Y
532	532	00:37:30	00:37:31	( metal rattling) It's B.S.	Y
533	533	00:37:31	00:37:33	It's all fake.	Y
534	534	00:37:33	00:37:34	Look at this.	Y
535	535	00:37:34	00:37:38	Even this tattoo.	Y
536	536	00:37:39	00:37:43	I'm from Orange County, dude.	Y
537	537	00:37:43	00:37:44	Thanks for your time.	N
538	538	00:37:46	00:37:48	On earth.	Y
539	539	00:37:48	00:37:51	You're welcome.	N
540	540	00:37:51	00:37:53	This is ridiculous.	Y
541	541	00:37:53	00:37:55	I don't even own a stereo.	Y
542	542	00:37:55	00:37:57	So, you never met Gus Kenyon?	N
543	543	00:37:57	00:37:58	No.	N
544	544	00:37:58	00:37:59	You sure?	N
545	545	00:37:59	00:38:00	We know he was here.	Y
546	546	00:38:00	00:38:04	We matched the paint from your door to the pain on Gus's ring.	Y
547	547	00:38:05	00:38:11	And it's not so much that this girl in the photograph looks exactly like you.	Y
548	548	00:38:11	00:38:16	It's that, the sunglasses that Gus is wearing... familiar?	Y
549	549	00:38:16	00:38:19	Of course not.	Y
550	550	00:38:19	00:38:24	Very rare, custom-made graduated lenses.	Y
551	551	00:38:24	00:38:27	Your son is holding them in his hands.	N
552	552	00:38:30	00:38:32	Were they a gift to him?	N
553	553	00:38:33	00:38:36	No.	N
554	554	00:38:36	00:38:38	He has his father's eyes.	N
555	555	00:38:38	00:38:42	The two of you met on a video shoot in Vegas six years ago.	Y
556	556	00:38:42	00:38:44	Last night...	N
557	557	00:38:44	00:38:45	Hey, baby.	N
558	558	00:38:45	00:38:46	...alone and depressed...	N
559	559	00:38:46	00:38:47	I tried to call you.	N
560	560	00:38:47	00:38:49	...he just decided to look you up.	N
561	561	00:38:49	00:38:50	Who's that? Huh?	N
562	562	00:38:50	00:38:52	He knew immediately that it was his son.	Y
563	563	00:38:52	00:38:54	Any father would.	Y
564	564	00:38:54	00:38:57	For some reason you had kept Brandon a secret.	N
565	565	00:38:57	00:38:59	Why didn't you tell me?	Y
566	566	00:38:59	00:39:00	Please, just leave!	Y
567	567	00:39:00	00:39:01	Just go! Please!	N
568	568	00:39:01	00:39:02	Gus gets angry.	N
569	569	00:39:03	00:39:05	He can't understand why you won't let him be a parent.	N
570	570	00:39:05	00:39:07	( banging on door) Honey, it's okay.	Y
571	571	00:39:07	00:39:10	You've changed a lot since your days with Gus.	Y
572	572	00:39:10	00:39:15	You were protecting your son from his father's lifestyle.	Y
573	573	00:39:15	00:39:18	Miss Dean, you're a registered nurse, is that correct?	N
574	574	00:39:18	00:39:22	That means you have access to medical supplies.	Y
575	575	00:39:23	00:39:24	Needles?	Y
576	576	00:39:25	00:39:28	Gus left here and he went back on the bus.	Y
577	577	00:39:28	00:39:32	He thought about doing some of Mr. Castle's drugs but he didn't.	Y
578	578	00:39:32	00:39:33	He said he just passed out from the booze.	N
579	579	00:39:33	00:39:37	But you, you've been around heroin before, haven't you?	N
580	580	00:39:37	00:39:40	You know how to cook it.	Y
581	581	00:39:40	00:39:46	Did you think you put just enough in the syringe to make it look like a suicide?	N
582	582	00:39:46	00:39:48	Am I under arrest?	N
583	583	00:39:49	00:39:50	No.	N
584	584	00:39:50	00:39:52	No, we're just here for your son's DNA.	N
585	585	00:39:53	00:39:56	Then I think I should hire a lawyer.	N
586	586	00:39:57	00:39:59	I just have one other thing, Miss Dean.	Y
587	587	00:40:00	00:40:10	I'm just guessing that when you found out you were pregnant that you stopped listening to Gus's band and that you haven't heard any of his latest songs.	Y
588	588	00:40:10	00:40:26	I'm drying up like rain and sand Without you wiping away my tears with your hand You saw through the lies That make up my disguise I need you back to set me free Just give me one last chance Come back to me.	N
589	589	00:40:27	00:40:28	I think that he wrote this for you.	N
590	590	00:40:28	00:40:34	I think that he loved you very much and... that he missed you.	N
591	591	00:40:40	00:40:50	When I made him leave he said he'd call an L.A. lawyer and take Brandon away from me.	Y
592	592	00:40:50	00:41:00	I'm not sure now what I was going to do but... when I saw him with the heroin next to him...	Y
593	593	00:41:00	00:41:03	I knew nothing had changed.	Y
594	594	00:41:04	00:41:07	I carry needles in my kit.	Y
595	595	00:41:07	00:41:09	Took a tourniquet from the dresser.	Y
596	596	00:41:09	00:41:12	Injected him with air multiple times.	Y
597	597	00:41:15	00:41:21	I am not proud of my youth and my son was never going to be a part of that world.	N
598	598	00:41:23	00:41:24	You're a mother.	N
599	599	00:41:24	00:41:29	What would you be willing to do to save the life of your child?	N
600	600	00:41:31	00:41:38	I think that I'd rather have my daughter know a bad father than no father at all.	N
601	601	00:42:19	00:42:21	Warrick.	N
602	602	00:42:21	00:42:24	I need you to find out everything you can about Zephyr and his crew.	N
603	603	00:42:24	00:42:25	Sara, check Web sites.	N
604	604	00:42:25	00:42:26	Concentrate on Punky.	N
605	605	00:42:26	00:42:27	I've got a hunch about these guys.	N
606	606	00:42:27	00:42:28	Where are you going?	N
607	607	00:42:28	00:42:30	Coroner.	N
608	608	00:42:30	00:42:32	I need a piece of the Zephyr.	N
609	609	00:42:45	00:42:51	Zephyr Dillinger and Punky the stagehand.	N
610	610	00:42:51	00:42:53	They're related?	N
611	611	00:42:53	00:42:55	Father and son?	N
612	612	00:42:55	00:42:57	Magician and his double.	N
613	613	00:43:27	00:43:28	He fooled us.	N
614	614	00:43:28	00:43:30	It was Punky burning in that box.	N
615	615	00:43:30	00:43:32	Zephyr murdered his son.	N
616	616	00:43:32	00:43:34	The little boy from the picture.	N
617	617	00:43:35	00:43:37	They pulled a switch.	Y
618	618	00:43:39	00:43:41	See this coin?	Y
619	619	00:43:41	00:43:42	It's two-headed.	N
620	620	00:43:42	00:43:43	Two heads as one.	N
621	621	00:43:43	00:43:45	One and the same.	N
622	622	00:43:45	00:43:50	Zephyr and his son are interchangeable in physical appearance like the Io moth.	Y
623	623	00:43:50	00:43:52	You know what that mean?	N
624	624	00:43:52	00:43:55	Zephyr's still out there.	Y
625	625	00:43:55	00:43:58	So, if you're a master of deception where do you hide?	Y
626	626	00:43:58	00:44:01	Or do you?	N
627	627	00:44:51	00:44:54	I think this room is shrinking.	N
628	628	00:45:28	00:45:31	Nothing is what it seems.	Y
629	629	00:45:31	00:45:34	But I fooled them all.	Y
630	630	00:45:34	00:45:36	Even that ungrateful masochist.	N
631	631	00:45:36	00:45:39	You, in the blue dress.	Y
632	632	00:45:39	00:45:40	Who's he kidding?	Y
633	633	00:45:40	00:45:41	That's a plant.	Y
634	634	00:45:43	00:45:44	That was a plant.	N
635	635	00:45:44	00:45:51	It-It's amazing what you can do with a stagehand and a masquerade mask.	N
636	636	00:45:51	00:45:55	You know, not to mention a prop like a packet full of Zoe's blood.	Y
637	637	00:45:58	00:46:03	You know, lucky for me she let me have some before she mysteriously disappeared.	Y
638	638	00:46:03	00:46:05	You made her disappear.	N
639	639	00:46:06	00:46:09	No, I assumed her.	N
640	640	00:46:19	00:46:20	Quick-change artistry.	N
641	641	00:46:20	00:46:22	A magical transformation.	N
642	642	00:46:22	00:46:24	With a good seamstress and some Velcro...	Y
643	643	00:46:24	00:46:29	We know that you switched with your son, Punky to set up Toby Arcane for your murder.	Y
644	644	00:46:29	00:46:31	That trick didn't work so well, did it?	Y
645	645	00:46:31	00:46:34	Not as planned.	N
646	646	00:46:34	00:46:37	And your finding me here has thwarted my transmutation.	N
647	647	00:46:37	00:46:39	Abracadabra.	N
648	648	00:46:39	00:46:41	Abracadabra.	N
649	649	00:46:41	00:46:48	That's a cabalistic charm said to be made up from three Hebrew words meaning, father, son and the holy spirit.	N
650	650	00:46:48	00:46:52	You're the father who took his son's life...	N
651	651	00:46:52	00:46:57	so that you could disappear and become the holy spirit?	N
652	652	00:46:57	00:46:58	No.	N
653	653	00:46:59	00:47:02	From caterpillar to cocoon.	N
654	654	00:47:03	00:47:06	From cocoon to moth.	N
655	655	00:47:07	00:47:09	And from moth...	N
656	656	00:47:12	00:47:13	...to dust.	N
657	657	00:47:18	00:47:22	Your son aspired to be a great magician, didn't he?	N
658	658	00:47:22	00:47:24	Yeah, but he served better as a prop.	N
659	659	00:47:24	00:47:27	You're about to be arrested for his murder.	N
660	660	00:47:27	00:47:29	You don't want to know how I did that trick?	N
661	661	00:47:29	00:47:30	No.	N
662	662	00:47:30	00:47:33	Magicians shouldn't reveal their tricks.	N
663	663	00:47:33	00:47:37	And they say they save their best trick for last.	N
664	664	00:47:40	00:47:43	Officer?	N
665	665	00:47:45	00:47:46	Officer, wait a minute.	N
666	666	00:47:46	00:47:49	Turn him around, please.	N
667	667	00:47:51	00:47:52	Open your mouth, please.	N
668	668	00:48:03	00:48:05	Satisfied?	N
669	669	00:48:05	00:48:07	Yeah.	N
