	Unnamed: 0	start	end	text	label
441	441	00:29:32	00:29:34	Susan Hodap...	Y
442	442	00:29:40	00:29:43	There it is.	Y
443	443	00:29:43	00:29:46	Tested positive six months ago.	Y
444	444	00:29:49	00:29:52	I can't believe that porn actors' monthly health records are on the Internet.	Y
445	445	00:29:52	00:29:53	Yeah, right.	Y
446	446	00:29:53	00:29:58	The rule is, the actor tests positive twice they go on permanent quarantine.	Y
447	447	00:30:03	00:30:05	That's why she ended up in that snuff film.	N
448	448	00:30:05	00:30:06	She got bounced out of regular porn.	N
449	449	00:30:06	00:30:09	Walked right into her own death scene.	N
450	450	00:30:09	00:30:12	The thing is...	Y
451	451	00:30:12	00:30:14	porn director may have, too.	N
452	452	00:30:26	00:30:30	This would be a pretty cool little truck if it weren't for the shiny new toolbox.	Y
453	453	00:30:30	00:30:32	Yeah. And it might be his.	Y
454	454	00:30:35	00:30:36	See you boys are back again.	Y
455	455	00:30:36	00:30:39	Mr. Banson, is this Billy Rattison's truck?	Y
456	456	00:30:39	00:30:41	Yes, sir. It is.	N
457	457	00:30:41	00:30:43	We need to speak with him.	N
458	458	00:30:46	00:30:49	I don't know nothing about no damn retard.	N
459	459	00:30:49	00:30:52	He wasn't a retard, Mr. Rattison.	Y
460	460	00:30:52	00:30:55	He had what we call Down's Syndrome.	N
461	461	00:30:55	00:30:57	I don't care what he had.	N
462	462	00:30:57	00:30:59	Always sticking his nose where it don't belong.	N
463	463	00:31:04	00:31:05	You left this?	N
464	464	00:31:06	00:31:07	I left it on the post.	N
465	465	00:31:07	00:31:10	I don't want it in my pocket when I ride.	N
466	466	00:31:10	00:31:12	Damn!	N
467	467	00:31:16	00:31:19	The, uh, toolbox in your truck, is that new?	N
468	468	00:31:20	00:31:23	Nope. Bought it a couple months ago.	N
469	469	00:31:23	00:31:25	Somebody stole the last one.	Y
470	470	00:31:25	00:31:30	See, we got a big problem with that around here the help walking off with stuff.	N
471	471	00:31:30	00:31:32	Nick, where did you acquire this photo?	N
472	472	00:31:32	00:31:34	Pro Rodeo Association.	N
473	473	00:31:34	00:31:36	That is you.	N
474	474	00:31:36	00:31:37	Yeah.	Y
475	475	00:31:37	00:31:39	Do you remember where this was taken?	Y
476	476	00:31:42	00:31:45	Looks like Bronc Finals, Wichita, Kansas.	N
477	477	00:31:45	00:31:46	Spent a month there training for the finals.	N
478	478	00:31:47	00:31:48	But you leave here normally, right?	Y
479	479	00:31:48	00:31:49	Mm-hmm.	Y
480	480	00:31:49	00:31:53	What month, exactly?	Y
481	481	00:31:56	00:31:58	This photo here...	N
482	482	00:31:58	00:32:01	uh, March, 2000.	N
483	483	00:32:03	00:32:05	19 months ago.	Y
484	484	00:32:05	00:32:17	Your ants put the time of death at 19 months Rattison puts being out of town at 19 months yet Randy Traschel's been missing 17 months so... ( chuckles ) now what?	Y
485	485	00:32:17	00:32:19	We need a more precise timeline.	N
486	486	00:32:19	00:32:21	Yeah... so...	N
487	487	00:32:21	00:32:22	back to the bugs?	N
488	488	00:32:22	00:32:23	On to the rust.	N
489	489	00:32:23	00:32:25	Ah.	N
490	490	00:32:29	00:32:31	Why are you throwing phone books?	N
491	491	00:32:32	00:32:34	'Cause a beaker gets glass all over the place.	N
492	492	00:32:34	00:32:36	What's wrong?	N
493	493	00:32:36	00:32:40	It's this curtain that the porn girl was found wrapped in.	N
494	494	00:32:40	00:32:42	I've got no prints, no second donor.	N
495	495	00:32:42	00:32:45	I've got nothing to link this porn guy to the girl's murder.	N
496	496	00:32:46	00:32:47	It's just driving me nuts.	N
497	497	00:32:48	00:32:49	I'm fine.	N
498	498	00:32:49	00:32:50	I'm sorry. Are you okay?	N
499	499	00:32:50	00:32:52	Yeah. You missed me by a mile.	N
500	500	00:32:52	00:32:53	We may have something.	N
501	501	00:32:53	00:32:54	Really.	N
502	502	00:32:54	00:32:56	Right here. I wanted to show you.	N
503	503	00:32:56	00:33:00	When he's stabbing her she's bleeding all over him.	N
504	504	00:33:00	00:33:03	Well, a void proves that, but we still can't prove it's him.	N
505	505	00:33:03	00:33:04	Yeah, but her blood might.	Y
506	506	00:33:04	00:33:06	Catherine and I suspect transference.	Y
507	507	00:33:06	00:33:08	She had HIV.	Y
508	508	00:33:08	00:33:10	Well, how are we going to get a sample of Sampson's blood?	N
509	509	00:33:10	00:33:13	Warrant, based on the butterscotch dirt that you found on his car.	N
510	510	00:33:13	00:33:15	Oh. I like that.	N
511	511	00:33:15	00:33:18	You might want to apologize to the phone book.	N
512	512	00:33:35	00:33:40	We sliced the shard into layers of 100 microns to measure the level of oxidation.	N
513	513	00:33:40	00:33:45	Moisture from the body hits the carbon steel and then corrosion begins.	N
514	514	00:33:45	00:33:50	And we can be certain that there was moisture right away.	N
515	515	00:33:50	00:33:53	So it's like slicing the mold off of bread.	N
516	516	00:33:53	00:33:54	And measuring it.	N
517	517	00:33:54	00:33:59	The rust penetrated the 13th layer and just barely in the 14th.	N
518	518	00:33:59	00:34:02	Archie, run the weather.	N
519	519	00:34:02	00:34:04	National Weather Service for Las Vegas.	N
520	520	00:34:04	00:34:06	Average relative humidity 30.29.	N
521	521	00:34:06	00:34:12	Temperature 22.61 Celsius.	Y
522	522	00:34:12	00:34:14	So, corrosion versus time...	Y
523	523	00:34:18	00:34:19	March, 2000.	Y
524	524	00:34:19	00:34:22	Spur exposure time was exactly 17 months.	Y
525	525	00:34:22	00:34:24	And we can testify to this.	Y
526	526	00:34:24	00:34:27	Missing persons were right. The ants were off.	Y
527	527	00:34:27	00:34:30	Yeah, so was Rattison.	Y
528	528	00:34:30	00:34:32	He was in town.	Y
529	529	00:35:14	00:35:16	Two feet.	N
530	530	00:35:16	00:35:21	We have reason to believe the wounds that killed Randy Traschel were made by one of your bulls.	N
531	531	00:35:21	00:35:24	That's why we cut the horns, to prevent such.	N
532	532	00:35:24	00:35:27	We're looking for horns with points attached.	N
533	533	00:35:27	00:35:30	Yeah. We need to see your other bulls.	N
534	534	00:35:30	00:35:32	Curly's the only one I got.	N
535	535	00:35:39	00:35:40	What do you all want now?	Y
536	536	00:35:40	00:35:42	We're waiting on you, actually.	Y
537	537	00:35:42	00:35:47	Mr. Rattison, we have reason to believe you were in town the month that Randy Traschel was murdered.	Y
538	538	00:35:47	00:35:50	Could you tell us what used to be here?	N
539	539	00:35:50	00:35:51	My belt buckles.	Y
540	540	00:35:51	00:35:54	Somebody stole it last year, like I said.	Y
541	541	00:35:54	00:35:56	You do get a lot of stuff stolen, don't you?	N
542	542	00:35:56	00:36:00	Mind if we look around your truck?	N
543	543	00:36:01	00:36:03	Sure.	N
544	544	00:36:10	00:36:13	Don't get any tobacco juice on my shoe.	Y
545	545	00:36:29	00:36:33	Got a tape measure?	Y
546	546	00:36:37	00:36:39	18 inches.	N
547	547	00:36:39	00:36:43	Phenolphthalein.	Y
548	548	00:36:55	00:36:57	Positive for blood.	Y
549	549	00:36:57	00:37:02	Looks like the only thing stolen around here was Randy Traschel's life.	N
550	550	00:37:17	00:37:20	What you laughing at, huh?	N
551	551	00:37:20	00:37:22	You want to come over here and try it?	N
552	552	00:38:01	00:38:08	By the way the definition of the word retard is to hinder or to hold someone back.	Y
553	553	00:38:08	00:38:12	I think your life is about to become retarded.	Y
554	554	00:38:20	00:38:24	You have never had sexual intercourse with Susan Hodap?	Y
555	555	00:38:24	00:38:26	I told you, I've never even met her.	Y
556	556	00:38:26	00:38:28	I know, but I got to ask.	Y
557	557	00:38:28	00:38:30	You've never had sex with her?	Y
558	558	00:38:30	00:38:31	Not ever.	N
559	559	00:38:43	00:38:46	You still have those chills, Mr. Sampson?	N
560	560	00:38:46	00:38:47	Feeling hot, achy?	N
561	561	00:38:48	00:38:50	Back of your throat scratchy?	N
562	562	00:38:50	00:38:52	Yeah, it is.	Y
563	563	00:38:53	00:38:54	Original flu.	N
564	564	00:38:54	00:38:57	Happens at the onset of HIV.	Y
565	565	00:38:57	00:38:59	Seroconversion.	N
566	566	00:39:00	00:39:04	Usually presents two to six weeks after the exchange of fluids.	Y
567	567	00:39:04	00:39:06	Exchange of fluids?	Y
568	568	00:39:06	00:39:09	That temperature is your body working up a resistance to the virus.	Y
569	569	00:39:10	00:39:13	HIV? Me?	N
570	570	00:39:13	00:39:14	Now, come on.	N
571	571	00:39:14	00:39:16	You just took my blood a few days ago.	N
572	572	00:39:16	00:39:19	A private lab can run a virus test within a day.	N
573	573	00:39:19	00:39:21	CDC doesn't broadcast that.	N
574	574	00:39:21	00:39:23	Tests are very expensive.	N
575	575	00:39:24	00:39:25	We dipped into the budget just for you.	N
576	576	00:39:26	00:39:28	You're playing me. I don't have HIV.	N
577	577	00:39:28	00:39:29	Susan Hodap had it.	N
578	578	00:39:29	00:39:31	The exact same strain that you have.	N
579	579	00:39:31	00:39:38	We had that lab do what's called a phylogenetic analysis of your HIV's DNA and Susan's.	N
580	580	00:39:38	00:39:41	As you can see, the genes are identical.	N
581	581	00:39:41	00:39:44	Which means Susan gave it directly to you.	N
582	582	00:39:44	00:39:45	But we never had sex.	N
583	583	00:39:45	00:39:46	You did stab her, though.	N
584	584	00:39:48	00:39:49	And at that moment...	N
585	585	00:39:49	00:39:55	her arterial blood hit your eyes entering your body through the conjunctival membrane.	N
586	586	00:39:55	00:40:01	Non-sexual transmission is extremely difficult but obviously it's possible.	N
587	587	00:40:01	00:40:04	Susan's blood was absorbed into your bloodstream.	N
588	588	00:40:04	00:40:10	Where the new HIV cells immediately started attaching to your healthy white blood cells.	N
589	589	00:40:10	00:40:14	Gets inside one, replicates about 2,000 times.	N
590	590	00:40:14	00:40:18	Disables the host cell, pinches back out infecting more good cells...	N
591	591	00:40:20	00:40:28	lowering your immune system until your body loses its ability to fight off even the simplest invader.	N
592	592	00:40:28	00:40:33	Of course, the strains will have changed by then and you and Susan Hodap will have a different strain of HIV.	N
593	593	00:40:33	00:40:38	The sooner you see a doctor the better your chances for longevity.	N
594	594	00:40:38	00:40:42	But for now, we got you.	N
595	595	00:40:43	00:40:45	You killed her.	N
596	596	00:40:48	00:40:50	I guess she killed you back.	N
