	sentence	killer_gold	medion_time
612	silica is a crystal	N	00:36:13.298
613	it reflects the light	N	00:36:15.680
614	even trace amounts will show up	N	00:36:17.818
615	huh	N	00:36:21.189
616	how about that	N	00:36:21.968
617	more than i 'd make in a lifetime	Y	00:37:38.938
618	was it worth it	N	00:37:40.859
619	you would n't understand	N	00:37:43.159
620	that 's right	N	00:37:45.315
621	we make the big bucks	N	00:37:47.558
622	look i was never that guy	Y	00:37:49.938
623	you know that guy that wins the jackpots gets promoted catches the breaks	N	00:37:53.995
624	it was right there	N	00:37:57.058
625	yeah well you 're still not that guy	Y	00:37:59.457
626	get him out of here	Y	00:38:00.532
627	250,000 turned a career cop bad	Y	00:38:10.856
628	yeah well he had his price	Y	00:38:13.098
629	we all do	N	00:38:17.316
