	sentence	killer_gold	medion_time
613	no more communication with little lord fauntleroy	N	00:36:03.272
614	so you apply to desert state	Y	00:36:05.836
615	they were desperate for nursing staff so you got a job	Y	00:36:08.054
616	gentlemen this is our new nurse nurse mckay	Y	00:36:11.682
617	hello	N	00:36:13.962
618	bet it 's tough to turn a folie a deux into a menage a trois	N	00:36:20.446
619	n'est-ce pas	N	00:36:30.205
620	even tougher that your son was cheating on you with a man no less	Y	00:36:33.742
621	you need to stop this	N	00:36:40.555
622	stop what	N	00:36:41.971
623	end it with robbie	N	00:36:43.842
624	do n't tell me what to do	N	00:36:45.874
625	end it or i will	Y	00:36:47.609
626	but he did n't end it did he	N	00:36:50.824
627	robbie was lover 's leverage	N	00:36:53.179
628	he was that thing that adam kept in his back pocket and pulled out whenever he needed to distance himself from you	Y	00:36:57.565
629	so you had no choice but to get rid of robbie	Y	00:37:02.183
630	and being a good nurse you knew his trigger	Y	00:37:04.864
631	i want you to talk about this in group today	Y	00:37:10.755
632	b-but i thought that we	N	00:37:12.091
633	it 's okay	N	00:37:13.504
634	you can bring it	N	00:37:14.658
635	hey	N	00:37:16.626
636	robbie	N	00:37:18.025
637	what do you got there	N	00:37:19.435
638	joannemckay there 's no personal items in group	Y	00:37:20.533
639	b-but y-you you told me th-th-that i could bring this	Y	00:37:22.965
640	i did n't say anything	Y	00:37:25.565
641	give me that	Y	00:37:27.002
642	what is that a picture	N	00:37:28.439
643	you remember	Y	00:37:29.229
644	give me the picture	Y	00:37:29.257
645	no do you remember	Y	00:37:29.285
646	you remember	Y	00:37:29.313
647	no	N	00:37:29.979
648	no you do n't tell me	Y	00:37:31.283
649	you told me	Y	00:37:32.587
650	hang on	N	00:37:36.758
651	you manipulated the situation and took advantage of his weakness	Y	00:37:53.016
652	exactly what you have been doing to adam for the past twenty years	Y	00:37:55.036
653	and being such a good mother you made him cover it up	Y	00:37:57.623
654	again	N	00:38:00.703
655	why would my son do that	Y	00:38:22.865
656	because he loves you as much as he hates you	Y	00:38:26.083
657	you ca n't prove any of this	N	00:38:29.945
658	just the incest which is a class b felony	N	00:38:32.515
659	it carries a penalty of up to ten years	N	00:38:35.291
660	that 's ten years away from adam	N	00:38:37.962
661	good luck getting him to testify	N	00:38:41.663
662	well	N	00:38:48.115
663	okay	N	00:38:49.372
664	joannemckay you 're under arrest for the crime of incest	Y	00:38:54.244
665	your rights	Y	00:38:56.895
666	you have the right to	Y	00:38:58.033
667	well jail or no jail	N	00:38:59.634
668	i do n't think she 'll last six months	Y	00:39:01.369
669	she 'll die without her son	Y	00:39:03.362
670	that would be better for both of them	Y	00:39:07.881
