	sentence	killer_gold	medion_time
618	martygillmore	Y	00:34:13.076
619	hold it	N	00:34:33.297
620	hold it	N	00:34:33.297
621	game 's over marty	Y	00:34:37.339
622	the hitchhiker	Y	00:34:39.977
623	you know this guy	Y	00:34:41.699
624	yeah we met	Y	00:34:43.098
625	when the three of you got back from baja	Y	00:34:44.915
626	you conned the captain i got to shake your hand	Y	00:34:46.795
627	what	N	00:34:50.417
628	is this a joke	N	00:34:52.148
629	no on the real	N	00:34:53.166
630	you shot driscoll with his firearm	Y	00:35:02.475
631	that was you in the other room	Y	00:35:06.055
632	i think i killed him	N	00:35:10.418
633	wrong he killed you	N	00:35:12.737
634	so you off'ed driscoll to take over his drug op	Y	00:35:24.734
635	what about ellie	N	00:35:31.356
636	she 's supposed to be in jail for shooting avery at the casino	N	00:35:34.637
637	you eat something	Y	00:35:35.835
638	i took a laxative	Y	00:35:37.657
639	oh god he 's going to od	Y	00:35:40.294
640	can we get a medic	N	00:35:42.619
641	can we get a medic	N	00:35:45.715
642	brass	N	00:35:48.676
643	i need rescue	N	00:35:54.194
644	826 herrick lane	N	00:35:57.278
645	overdose	N	00:35:58.476
646	send an ambulance	N	00:35:59.674
647	oh my god i 'm going to die	Y	00:36:01.179
648	no worse you 're going to live	Y	00:36:03.916
649	brass	N	00:36:15.488
650	hang on	N	00:36:16.864
651	i only took it to get ellie 's dna off of it	N	00:36:23.754
652	that 's it	N	00:36:25.739
653	a man 's got to do	N	00:36:28.497
654	what is it rick	N	00:36:32.738
655	we were checking out the blood from your gun	N	00:36:35.977
656	we compared your dna to her dna	N	00:36:38.187
657	yeah	N	00:36:40.001
658	you never said anything about her being adopted	N	00:36:42.558
659	she 's not	N	00:36:50.915
660	call it the mailman	N	00:36:53.978
661	ellie does n't know	N	00:36:58.657
662	ellie	N	00:37:20.196
663	how 'd you find me	N	00:37:26.017
664	i 'm a detective	N	00:37:28.456
665	listen i heard that you never went back to driscoll 's apartment that night	N	00:37:33.855
666	it 's true	N	00:37:36.736
667	i could have sworn i heard you in that other room	N	00:37:39.375
668	no dad	N	00:37:41.778
669	i was never there	N	00:37:44.415
670	never	N	00:37:47.727
671	i guess i 've been doing that since you 've been born	N	00:37:49.103
672	i mean i know i was never around but you know no matter where i am no matter what i 'm doing	N	00:37:53.598
673	i always think that you 're there	N	00:38:07.336
674	even if you 're not	N	00:38:09.657
675	come back to me ellie	N	00:38:13.415
676	dad it 's way too late	N	00:38:20.115
677	i got to catch a flight to jersey	N	00:38:29.537
678	midnight	N	00:38:31.577
679	mom says that i can stay with her for awhile	N	00:38:33.594
680	sure	N	00:38:35.617
681	okay	N	00:38:37.913
682	you need a ride to the airport	N	00:38:40.038
683	i can get you there fast	N	00:38:41.636
684	thanks	N	00:38:43.395
685	i 'm taking the shuttle	N	00:38:45.338
686	oh	N	00:38:46.726
687	yeah	N	00:38:47.378
688	okay	N	00:38:48.030
689	catch you later	N	00:38:55.716
690	hey sara	N	00:39:06.329
691	hey	N	00:39:07.307
692	hey	N	00:39:08.699
693	i 'm a little short on cash	N	00:39:10.187
694	can you loan me a hundred	N	00:39:11.365
695	funny very funny	N	00:39:13.017
696	oh look shift 's over	N	00:39:15.057
697	guess you 're one of us again	N	00:39:17.097
698	hey griss	N	00:39:27.697
699	how 'd it go	N	00:39:30.119
700	the seminar was fine	N	00:39:31.539
701	every one of my roaches got stage fright	N	00:39:33.197
702	they came in fourth third second and dead last	N	00:39:35.995
703	how about you	N	00:39:38.137
704	how 'd you do	N	00:39:40.097
705	well the job is fine	N	00:39:41.997
706	it 's the other stuff the personalities	N	00:39:43.835
707	i love mankind it 's people i ca n't stand	N	00:39:46.159
708	is that einstein	N	00:39:48.048
709	linus	N	00:39:49.026
710	charliebrown	N	00:39:50.017
711	figures	N	00:39:50.853
712	is that why you put me in charge	N	00:39:52.219
713	you think i like dealing with people	N	00:39:54.154
714	remember when you asked me what i was in high school	N	00:39:56.376
715	yeah you said a ghost	N	00:39:58.338
716	when i leave csi there wo n't be any cake in the break room	N	00:39:59.978
717	i 'll just be gone	N	00:40:01.616
718	so i wanted to see if you could step in	N	00:40:03.918
719	tell me all of it from the top	N	00:40:06.435
720	from the top	N	00:40:10.835
721	i do n't know where to start	N	00:40:19.818
722	it was wild	N	00:40:21.369
723	could n't have been that bad	N	00:40:22.347
