	sentence	killer_gold	medion_time
588	until your ex showed up and leaves you with your kid	Y	00:39:31.975
589	then you panic and you call your guys try to call it off but they wo n't listen	Y	00:39:36.174
590	if that 's what happened that could go in your favor	Y	00:39:40.415
591	when we find raul he 'll give you up in a heartbeat	Y	00:39:44.854
592	i think i need to get a lawyer	Y	00:39:47.955
593	what you need is come clean and cooperate	Y	00:39:50.345
594	and you better hope and pray the da does n't want to put a needle in your arm for killing five people including a cop	Y	00:39:54.894
595	i have been working at that store for five years	Y	00:40:04.275
596	thirty-eight hours a week	N	00:40:07.735
597	thirty-eight not forty	N	00:40:10.495
598	you know why	N	00:40:13.015
599	because my manager wo n't give me enough hours to qualify for benefits	Y	00:40:19.434
600	i have a kid with rotten teeth	Y	00:40:27.894
601	i never meant for anybody to get hurt	Y	00:40:38.045
602	officer fromansky if you could smile please	N	00:40:50.554
603	thank you right over here	N	00:40:52.794
604	guy from the mayor 's office	N	00:40:54.396
605	fromansky 's getting a commendation	N	00:40:56.071
606	what do you think	N	00:40:57.775
607	two dead felons two dead civilians a dead policeman	Y	00:41:00.194
608	i do n't know what to think	N	00:41:02.675
